image_paths,background,eyes,hair_color,head,mouth
dataset/final/augmented_10k-images_9747.jpg,0.58903223,0.991227,0.7626877,0.5023224,0.99302363
dataset/final/augmented_10k-images_975.jpg,0.492557,0.98468554,0.9536444,0.50026417,0.9876928
dataset/final/augmented_10k-images_9754.jpg,0.85733324,0.8518934,0.7683405,0.12434057,0.8625527
dataset/final/augmented_10k-images_9756.jpg,0.54342514,0.9999479,0.8196614,0.49854976,0.9769195
dataset/final/augmented_10k-images_9759.jpg,0.6291485,0.9999995,0.99871135,0.08475917,0.20792478
dataset/final/augmented_10k-images_9760.jpg,0.546347,0.99998486,0.9653063,0.4867421,0.87931705
dataset/final/augmented_10k-images_977.jpg,0.5027348,0.999969,0.9803186,0.4978698,0.9397119
dataset/final/augmented_10k-images_9770.jpg,0.2608885,0.99997926,0.48753715,0.9942544,0.41176063
dataset/final/augmented_10k-images_9771.jpg,0.78877217,0.9886296,0.98486763,0.87482876,0.94170505
dataset/final/augmented_10k-images_9773.jpg,0.7517237,0.7241797,0.5255019,0.40261462,0.15687999
dataset/final/augmented_10k-images_9777.jpg,0.49275774,0.99999964,0.60117555,0.4984674,0.06431413
dataset/final/augmented_10k-images_978.jpg,0.48730877,0.9967505,0.9451567,0.016484218,0.8752336
dataset/final/augmented_10k-images_9780.jpg,0.03045782,0.9412392,0.9539215,0.47921747,0.97443366
dataset/final/augmented_10k-images_9782.jpg,0.54070616,0.9680169,0.54334736,0.49754608,0.8901452
dataset/final/augmented_10k-images_9785.jpg,0.48863453,0.9810635,0.94019353,0.49807554,0.9776298
dataset/final/augmented_10k-images_9786.jpg,0.03777671,0.9999223,0.99565685,0.5006315,0.9691687
dataset/final/augmented_10k-images_9791.jpg,0.16680922,0.9999919,0.9766759,0.2151953,0.9760993
dataset/final/augmented_10k-images_9793.jpg,0.16278003,0.9696499,0.98080796,0.006526613,0.97684866
dataset/final/augmented_10k-images_9794.jpg,0.48908177,1.0,0.99047333,0.50605065,0.9685469
dataset/final/augmented_10k-images_9796.jpg,0.49782583,0.99886024,0.9965701,0.58223224,0.92917544
dataset/final/augmented_10k-images_9798.jpg,0.42804837,0.9999999,0.99257314,0.5052586,0.95396584
dataset/final/augmented_10k-images_9800.jpg,0.4726626,0.9879147,0.98302794,0.49943653,0.46401253
dataset/final/augmented_10k-images_9809.jpg,0.9782754,0.9999931,0.48955482,0.49720263,0.00986944
dataset/final/augmented_10k-images_9810.jpg,0.50083715,0.99922526,0.6026478,0.49891162,0.015874954
dataset/final/augmented_10k-images_9814.jpg,0.67537415,0.9999999,0.98400486,0.49851573,0.9306604
dataset/final/augmented_10k-images_9815.jpg,0.93870485,0.9932318,0.9955915,0.50225693,0.9534688
dataset/final/augmented_10k-images_9820.jpg,0.48985338,0.97878563,0.84307,0.49911216,0.91420203
dataset/final/augmented_10k-images_9821.jpg,0.77897716,0.9896365,0.8085954,0.49726006,0.04493283
dataset/final/augmented_10k-images_9822.jpg,0.22741547,0.5948877,0.7850384,0.49550304,0.05894199
dataset/final/augmented_10k-images_9826.jpg,0.4913798,0.87769854,0.741233,0.50178593,0.35845578
dataset/final/augmented_10k-images_9828.jpg,0.19880979,0.9999757,0.9933181,0.49921766,0.97946566
dataset/final/augmented_10k-images_9829.jpg,0.42397463,0.9997471,0.7083349,0.49850008,0.11606996
dataset/final/augmented_10k-images_983.jpg,0.00728341,0.99998784,0.6615544,0.81205267,0.13796556
dataset/final/augmented_10k-images_9830.jpg,0.84772694,0.9998783,0.9656174,0.49998522,0.010917755
dataset/final/augmented_10k-images_9832.jpg,0.5286106,0.99469584,0.4797867,0.50007373,0.17898946
dataset/final/augmented_10k-images_9833.jpg,0.057007067,0.9999274,0.99718374,0.9390946,0.6135853
dataset/final/augmented_10k-images_9834.jpg,0.36462456,0.9999157,0.931995,0.5017996,0.6691374
dataset/final/augmented_10k-images_9836.jpg,0.50194114,0.4938975,0.516021,0.49741885,0.99896705
dataset/final/augmented_10k-images_9837.jpg,0.08647761,0.999972,0.492092,0.4990016,0.5171165
dataset/final/augmented_10k-images_9838.jpg,0.5447448,0.99972624,0.9938922,0.502293,0.027805505
dataset/final/augmented_10k-images_9839.jpg,0.56911665,0.99311197,0.49631223,0.05052346,0.023516301
dataset/final/augmented_10k-images_9844.jpg,0.49356762,0.9979255,0.9570432,0.034867316,0.533986
dataset/final/augmented_10k-images_9847.jpg,0.41498533,0.9999999,0.5440572,0.5022222,0.8198561
dataset/final/augmented_10k-images_985.jpg,0.6937793,0.9987369,0.94053215,0.9977003,0.8021615
dataset/final/augmented_10k-images_9851.jpg,0.49253026,0.9999889,0.5193694,0.49881762,0.9857145
dataset/final/augmented_10k-images_9852.jpg,0.4725181,0.9997569,0.65695375,0.9848341,0.6495496
dataset/final/augmented_10k-images_9855.jpg,0.5248918,0.9999962,0.47187686,0.5003222,0.028090646
dataset/final/augmented_10k-images_9856.jpg,0.40135598,0.97255963,0.62765574,0.9794701,0.98276514
dataset/final/augmented_10k-images_9857.jpg,0.46800962,0.9999981,0.48017052,0.5000319,0.97074807
dataset/final/augmented_10k-images_9858.jpg,0.4924411,1.0,0.95785373,0.494747,0.98380697
dataset/final/augmented_10k-images_9863.jpg,0.5957173,0.99992967,0.5809298,0.49899855,0.01207751
dataset/final/augmented_10k-images_9864.jpg,0.49659184,0.9031924,0.4596398,0.5130631,0.893182
dataset/final/augmented_10k-images_9869.jpg,0.48396254,0.99999964,0.4718153,0.4991367,0.48827314
dataset/final/augmented_10k-images_987.jpg,0.4936691,0.49111524,0.7752137,0.4990909,0.98682934
dataset/final/augmented_10k-images_9870.jpg,0.9634968,0.9999876,0.99871767,0.40952584,0.0119098015
dataset/final/augmented_10k-images_9873.jpg,0.49042386,0.9994074,0.89552486,0.014408173,0.9083563
dataset/final/augmented_10k-images_9874.jpg,0.54508173,0.93947196,0.91865104,0.50545484,0.9872091
dataset/final/augmented_10k-images_9875.jpg,0.97160643,0.96707314,0.53546184,0.50119257,0.8066544
dataset/final/augmented_10k-images_9877.jpg,0.6114577,0.9999995,0.9990609,0.0110122105,0.03823096
dataset/final/augmented_10k-images_9878.jpg,0.487844,0.9996006,0.9714677,0.49902973,0.97468114
dataset/final/augmented_10k-images_9880.jpg,0.6109374,0.99999845,0.6581732,0.49723554,0.9566299
dataset/final/augmented_10k-images_9887.jpg,0.69394386,0.96031183,0.96662474,0.8865533,0.36307734
dataset/final/augmented_10k-images_9890.jpg,0.4793899,0.9999982,0.5238013,0.5036112,0.12522733
dataset/final/augmented_10k-images_9891.jpg,0.06497938,0.9999981,0.9884043,0.6655389,0.008103685
dataset/final/augmented_10k-images_9895.jpg,0.32115364,0.95906043,0.54311985,0.24983203,0.9324276
dataset/final/augmented_10k-images_9896.jpg,0.51677316,1.0,0.99172443,0.49916425,0.012296343
dataset/final/augmented_10k-images_9899.jpg,0.48630005,0.99990714,0.9963109,0.024116049,0.97793955
dataset/final/augmented_10k-images_99.jpg,0.47440374,0.9999995,0.4774486,0.4974699,0.71296304
dataset/final/augmented_10k-images_9901.jpg,0.51562095,1.0,0.9967108,0.498472,0.018284865
dataset/final/augmented_10k-images_9903.jpg,0.6318852,0.9944352,0.5006179,0.17809954,0.77464175
dataset/final/augmented_10k-images_9904.jpg,0.62166,0.99624455,0.4734173,0.30197436,0.98859745
dataset/final/augmented_10k-images_9905.jpg,0.49306253,0.99908376,0.9946156,0.5013854,0.86121446
dataset/final/augmented_10k-images_9907.jpg,0.6610239,0.9999933,0.9261108,0.9940554,0.0063235355
dataset/final/augmented_10k-images_9911.jpg,0.48305693,0.9996773,0.9495301,0.49966013,0.96722156
dataset/final/augmented_10k-images_9913.jpg,0.049518727,0.9999999,0.8297366,0.49830246,0.0435209
dataset/final/augmented_10k-images_9915.jpg,0.49657926,0.9999707,0.7502397,0.50506496,0.0126583865
dataset/final/augmented_10k-images_9919.jpg,0.57346624,0.9996792,0.47378126,0.49568126,0.8383824
dataset/final/augmented_10k-images_9922.jpg,0.49131903,0.9872792,0.6487352,0.49947092,0.0457755
dataset/final/augmented_10k-images_9929.jpg,0.4773218,0.99994206,0.963776,0.5004239,0.9762298
dataset/final/augmented_10k-images_9932.jpg,0.54705495,0.99538004,0.99990594,0.47367638,0.43944594
dataset/final/augmented_10k-images_9935.jpg,0.5040135,1.0,0.9997961,0.10340216,0.03628236
dataset/final/augmented_10k-images_9936.jpg,0.49164385,0.9695692,0.996894,0.4960061,0.5768179
dataset/final/augmented_10k-images_9941.jpg,0.55193216,0.9446824,0.97638357,0.49156812,0.035489522
dataset/final/augmented_10k-images_9942.jpg,0.0039196163,0.9999714,0.99965847,0.50012046,0.9831976
dataset/final/augmented_10k-images_9944.jpg,0.36667445,0.9999912,0.97516656,0.33050585,0.98881847
dataset/final/augmented_10k-images_9947.jpg,0.49075416,0.49216327,0.98135674,0.4971714,0.9186411
dataset/final/augmented_10k-images_9948.jpg,0.8418355,0.97004557,0.9554184,0.49997854,0.41525674
dataset/final/augmented_10k-images_9949.jpg,0.6769672,0.9998884,0.4763744,0.50026006,0.68811446
dataset/final/augmented_10k-images_995.jpg,0.5058969,0.9961414,0.49375308,0.4987403,0.9709682
dataset/final/augmented_10k-images_9953.jpg,0.48994195,0.99997485,0.8421109,0.4994502,0.84048873
dataset/final/augmented_10k-images_9958.jpg,0.50335026,0.99218893,0.48334238,0.49950516,0.19279242
dataset/final/augmented_10k-images_9959.jpg,0.43748277,0.51330703,0.90271324,0.49203014,0.9960747
dataset/final/augmented_10k-images_996.jpg,0.47347048,1.0,0.98703384,0.49706158,0.02927262
dataset/final/augmented_10k-images_9962.jpg,0.57914776,0.9998294,0.81224424,0.9877928,0.9838996
dataset/final/augmented_10k-images_9970.jpg,0.9573566,0.9993754,0.5381366,0.49890888,0.7923306
dataset/final/augmented_10k-images_9977.jpg,0.5132514,0.9931573,0.8417097,0.50014246,0.9082785
dataset/final/augmented_10k-images_9978.jpg,0.64265996,0.9999919,0.90920836,0.5018435,0.9735309
dataset/final/augmented_10k-images_998.jpg,0.7819418,0.9949981,0.9624249,0.49815783,0.0117682675
dataset/final/augmented_10k-images_9980.jpg,0.5630806,0.9999895,0.9283155,0.880212,0.008937629
dataset/final/augmented_10k-images_9986.jpg,0.3743658,0.99992645,0.9900697,0.021763992,0.019241115
dataset/final/augmented_10k-images_9988.jpg,0.79149926,0.9999629,0.6404851,0.49656114,0.91238856
dataset/final/augmented_10k-images_9989.jpg,0.5322875,0.99999964,0.9785001,0.5791464,0.008732402
dataset/final/augmented_10k-images_999.jpg,0.8257842,0.7888615,0.844414,0.5031748,0.971027
dataset/final/augmented_10k-images_9990.jpg,0.1885639,0.9999181,0.89668906,0.99139094,0.05219525
dataset/final/augmented_10k-images_9992.jpg,0.9667203,0.9999999,0.9195202,0.52385414,0.012450914
dataset/final/augmented_10k-images_9999.jpg,0.1449452,0.9999912,0.98907954,0.4987283,0.7258521
dataset/final/augmented_female_20220901_155909_14f7f2cd433b418dbbde45bd606ee0a7.png,0.3436722,0.9911363,0.79097813,0.41544005,0.04664264
dataset/final/augmented_female_20220901_155924_97926b16cdcd4474bf1b965328c05cee.png,0.71154964,1.0,0.9991053,0.4966667,0.47263247
dataset/final/augmented_female_20220901_155931_b9b84df7427d475b96f86b0da8027752.png,0.5383505,0.99992216,0.9156374,0.49852818,0.013988872
dataset/final/augmented_female_20220901_155956_c8792110c6d74286a21200c3aa2287e2.png,0.25356597,0.9999652,0.46933624,0.49394736,0.75150305
dataset/final/augmented_female_20220901_160000_4001171b6de74c8a844a24ba3d2da636.png,0.5835107,0.9999814,0.8634081,0.49599743,0.021787155
dataset/final/augmented_female_20220901_160008_049fed0327404ba09e7bde9c15653bdd.png,0.6128986,0.9163109,0.83267033,0.49718672,0.99481165
dataset/final/augmented_female_20220901_160011_d234954538754f848550add0214e7c4f.png,0.50080764,0.99977237,0.99527586,0.6884968,0.9524751
dataset/final/augmented_female_20220901_160022_25c13ceee53c49c0a63091ff879ec399.png,0.66138774,0.9999969,0.6052381,0.52840334,0.021814749
dataset/final/augmented_female_20220901_160026_0f9c32cd5b9844ad951f7a3cb4cf48e5.png,0.013223625,1.0,0.8923246,0.49929196,0.9945081
dataset/final/augmented_female_20220901_160044_6554511692c8441b8f198489d7cae550.png,0.25323138,0.9976291,0.99477744,0.5008801,0.02446105
dataset/final/augmented_female_20220901_160055_fccab4483ba64e3e88ece6fdb19a01e5.png,0.2795978,0.49110478,0.5897308,0.4942365,0.9679969
dataset/final/augmented_female_20220901_160058_11f72457420a44439c5d05179e0a658d.png,0.50668126,0.99993956,0.997489,0.5004755,0.22670095
dataset/final/augmented_female_20220901_160130_05e83b8522164ce88fc672d28f06c0ed.png,0.49596733,0.9999989,0.9968437,0.99993145,0.022407122
dataset/final/augmented_female_20220901_160139_cba59acf7b1946f8b2a2c4d450295395.png,0.56502336,0.996236,0.9191536,0.008302407,0.9814587
dataset/final/augmented_female_20220901_160142_98aed2fd7fbb4180813a5228cfa07b8f.png,0.5706913,0.9973308,0.49320313,0.5013983,0.9788093
dataset/final/augmented_female_20220901_160149_a75bd3f871f848429d0a35d0430d4b2b.png,0.49059504,0.49138296,0.4921739,0.49620995,0.9546647
dataset/final/augmented_female_20220901_160153_348ab5bc999b43699c31e3b563b6d771.png,0.39181906,0.9990982,0.49225533,0.43217355,0.5279047
dataset/final/augmented_female_20220901_160215_a752a40b25f64fe2bcc5a7c9d509cb75.png,0.8281796,0.50744236,0.7097886,0.5069579,0.9968213
dataset/final/augmented_female_20220901_160222_c2c23fac28054a039bb4581e71b1ed85.png,0.5030208,0.99985206,0.97377044,0.49645182,0.99405247
dataset/final/augmented_female_20220901_160233_a1898221ccf24dd39612e0f48ff7e259.png,0.5929945,0.99998057,0.67066073,0.47337723,0.09084318
dataset/final/augmented_female_20220901_160243_2a55651ef4be49aab4ed22d74471b3a5.png,0.8942766,0.9999472,0.9963588,0.55115455,0.9819994
dataset/final/augmented_female_20220901_160250_a96f23d2b4c249e2b8db855af85d1240.png,0.4148334,0.842807,0.6296161,0.5100756,0.040061284
dataset/final/augmented_female_20220901_160300_0057288265534f2bb50624a1debe246d.png,0.6375057,0.99999976,0.7139697,0.03083698,0.042975955
dataset/final/augmented_female_20220901_160304_d4acabdf189a4840b2e6c81377b32a19.png,0.4696271,0.9847794,0.9723709,0.50013465,0.98800254
dataset/final/augmented_female_20220901_160307_4062dc27c42f4877b437788421e9b694.png,0.49459487,0.8794566,0.94164544,0.50145113,0.99521023
dataset/final/augmented_female_20220901_160311_1b677602000e4b428c7e87e72a8ccf77.png,0.5528093,0.99999964,0.9889684,0.49851075,0.0126082925
dataset/final/augmented_female_20220901_160328_082392c3f63849da8a25f5268a91660b.png,0.47344342,0.99758625,0.5632027,0.50183755,0.04304733
dataset/final/augmented_female_20220901_160331_9be12e1a84a848b4813edc2d25f82742.png,0.48345268,0.99995816,0.7620417,0.5015729,0.12011388
dataset/final/augmented_female_20220901_160341_ba8dc34a58e74c8ea9983469b55c5019.png,0.52837276,0.9999926,0.62688595,0.49917018,0.9620494
dataset/final/augmented_female_20220901_160354_7516d9e538364ee49b127427bffe7e7b.png,0.7768274,0.9869075,0.72557414,0.99141276,0.9755352
dataset/final/augmented_female_20220901_160357_6c2a997e24f84d2589a0b4b6e5695ccd.png,0.7640386,0.99994516,0.8756155,0.9927867,0.009089352
dataset/final/augmented_female_20220901_160404_6784e06a2f154ffea20f0cebd18f87b4.png,0.034719303,0.9961152,0.9572724,0.470595,0.9935201
dataset/final/augmented_female_20220901_160426_051b1e54eb8347e0bd3ad9916d687c4a.png,0.8918412,0.99923944,0.7651093,0.4591578,0.9874378
dataset/final/augmented_female_20220901_160437_3897bd9c3ba64925b1a803da1b7a9f3f.png,0.3524582,0.5434426,0.476133,0.49745136,0.98831135
dataset/final/augmented_female_20220901_160504_e5474a286a434604a7502357ff90cd93.png,0.8969352,0.99994266,0.8114982,0.49586737,0.051970523
dataset/final/augmented_female_20220901_160512_cd7334b1711441c491e3d771bd6aab4b.png,0.67708063,0.9999844,0.9741521,0.4991001,0.04351734
dataset/final/augmented_female_20220901_160526_078884840e6d443eb19fbcda4a569046.png,0.9750035,0.968509,0.728228,0.4978919,0.9982449
dataset/final/augmented_female_20220901_160529_48190d6decb140a187651626a6e3da64.png,0.38696012,0.61913407,0.62407607,0.50281316,0.9393584
dataset/final/augmented_female_20220901_160533_478599be00a0457992a6d2647aa8fa40.png,0.9664111,1.0,0.4776851,0.4948354,0.92486584
dataset/final/augmented_female_20220901_160538_82ad66d91e7d41f6a365e32c8962c182.png,0.48077166,0.9999862,0.4849568,0.4948294,0.9928034
dataset/final/augmented_female_20220901_160544_e59fe878434949aba0ebd8aa79a09a11.png,0.49428666,0.97169703,0.99714905,0.961651,0.81124973
dataset/final/augmented_female_20220901_160600_2e8bce9b48834eccbdd53345e0560dd0.png,0.85925335,0.9990606,0.9270327,0.06229209,0.9812168
dataset/final/augmented_female_20220901_160603_5adae22811c144fc8eb255e5c7febb33.png,0.48646483,0.9999999,0.7472323,0.49587762,0.6380627
dataset/final/augmented_female_20220901_160608_ba6c1d714766490592928d4ee21111ed.png,0.8786912,0.99998224,0.8812622,0.49176326,0.55458766
dataset/final/augmented_female_20220901_160615_1a95d3a70d7341a59e7aecab465ffac7.png,0.89303726,0.9999995,0.61015683,0.77844286,0.99882704
dataset/final/augmented_female_20220901_160627_1ac8a16fec144dfea6628da7f9441644.png,0.5192165,0.53625464,0.90182716,0.5047651,0.99946564
dataset/final/augmented_female_20220901_160631_fd24da7825f04cfba06b36b10c68576e.png,0.0059961965,0.99999714,0.98598444,0.9711798,0.41327524
dataset/final/augmented_female_20220901_160637_0d981eeaa14e4bc4a8f83f594f4c1987.png,0.48167747,0.4915386,0.4799593,0.5028818,0.044045728
dataset/final/augmented_female_20220901_160647_bdb4ab790f4c4963a3baed2b8173ed2a.png,0.03595541,0.9987379,0.82636917,0.15125749,0.9893338
dataset/final/augmented_female_20220901_160651_70da64ff977d40608d8acb84acbddd84.png,0.51565146,0.57677835,0.4799372,0.096381776,0.99754494
dataset/final/augmented_female_20220901_160659_9e4e453876224264a0b48ffbbb8ee267.png,0.5940482,0.99799865,0.8068973,0.90178406,0.97396606
dataset/final/augmented_female_20220901_160707_1ec1b64c354a451097252254e9352a60.png,0.57138896,0.99983656,0.9572943,0.9981895,0.48065037
dataset/final/augmented_female_20220901_160710_bf08198d22a44c88906dbbd76438eab9.png,0.51356447,0.9999237,0.4692563,0.4943118,0.99060315
dataset/final/augmented_female_20220901_160714_b3cd942a24b9486d844949c2db90ec09.png,0.56910104,1.0,0.9970091,0.50181746,0.7149091
dataset/final/augmented_female_20220901_160718_1ca40420fca349ebaaf71468269fd4b6.png,0.5136805,0.9999975,0.47596052,0.4987755,0.41118717
dataset/final/augmented_female_20220901_160732_257f01358c1a44a283d0889c70ac58a3.png,0.64089626,0.99999976,0.49944094,0.50488234,0.22139215
dataset/final/augmented_female_20220901_160735_1d015976b16d4a9a853a5be14f42350f.png,0.9167626,0.99446,0.5832266,0.49621114,0.011492797
dataset/final/augmented_female_20220901_160751_4292dedcdf33456685755ac29dc3d7b1.png,0.31076837,0.9967816,0.49273983,0.5343916,0.9923152
dataset/final/augmented_female_20220901_160802_8d724377ce7a4e8ca3f944e13e0b7f80.png,0.5140467,0.99995804,0.880001,0.5052031,0.28194794
dataset/final/augmented_female_20220901_160809_a1faf7cd3b7c4557a816b4e5ed4d789a.png,0.4875863,0.9999989,0.9982889,0.042194333,0.02172962
dataset/final/augmented_female_20220901_160820_9d8fa71f2a24424a9c441f17e28c572b.png,0.011407283,0.996558,0.6925799,0.5023722,0.9982205
dataset/final/augmented_female_20220901_160825_574bcd6e61814b3abdef68d376f37f7a.png,0.4893129,0.9995696,0.9906889,0.49437305,0.98766685
dataset/final/augmented_female_20220901_160829_dfc8b83b686c4dfab9fad0819b145992.png,0.48870167,0.999887,0.71695113,0.5013383,0.025052462
dataset/final/augmented_female_20220901_160839_d863cb1ac33b4a13894016cce01f4f51.png,0.4895367,0.9992811,0.48161775,0.4980866,0.99835384
dataset/final/augmented_female_20220901_160846_235597bb0e30450f8818860439cff314.png,0.5834403,0.99990034,0.62662804,0.500282,0.9780833
dataset/final/augmented_female_20220901_160922_cda6f7684ec4482e9b31e0e7acb2d2a6.png,0.482076,0.8714731,0.4762443,0.027653852,0.014788129
dataset/final/augmented_female_20220901_160933_9e92b21a809549be9fbf0d21b5e854b1.png,0.8912745,0.5309355,0.5176828,0.49061197,0.9894248
dataset/final/augmented_female_20220901_160936_846cc3683e954764aa8eddc94a58122a.png,0.8612973,0.9996394,0.8466924,0.4986205,0.9989893
dataset/final/augmented_female_20220901_160944_4203fe4b80da4c5cbb24189bf6b68d10.png,0.00790308,0.9993056,0.9785922,0.49481046,0.10897354
dataset/final/augmented_female_20220901_160956_c2f33fc7d1e44f09bd52d3125ddc8601.png,0.18315989,0.98667175,0.49842995,0.4984536,0.028566286
dataset/final/augmented_female_20220901_161025_8c68ca261bfa4137bde565086a14320f.png,0.5664331,0.49130175,0.98212117,0.5001566,0.9991947
dataset/final/augmented_female_20220901_161047_2862e119d2c1492d9873292bec993881.png,0.08280551,0.999527,0.49464643,0.5010332,0.9958038
dataset/final/augmented_female_20220901_161051_4fe078cf4ebc40bd962d2d5d3b3b0699.png,0.5153751,0.9999999,0.99713993,0.50018924,0.04255498
dataset/final/augmented_female_20220901_161108_e794120433db4380b5fee300d38001a7.png,0.58325076,0.4921449,0.9033157,0.49559855,0.9916943
dataset/final/augmented_female_20220901_161113_18387995d1b74054954010e341723d51.png,0.57591426,0.97339046,0.50070596,0.9439979,0.026763843
dataset/final/augmented_female_20220901_161116_455a6d971d464eab8c003b006c6949e7.png,0.68575346,0.9904204,0.58448786,0.48758265,0.9777825
dataset/final/augmented_female_20220901_161135_5acd61b7048e4e57b3ba7cb5e1096fa6.png,0.5205657,1.0,0.9862985,0.49248725,0.102585755
dataset/final/augmented_female_20220901_161144_1dd8a66a66794d3e9fee3d1724270915.png,0.14648475,0.9999901,0.9909375,0.72769135,0.97212243
dataset/final/augmented_female_20220901_161148_36aba80fb7e94a708a8fb2fdd950cdf3.png,0.49787748,0.9903526,0.48583567,0.5021249,0.9879914
dataset/final/augmented_female_20220901_161201_75d354987eac400180905bd9247751c8.png,0.62443614,0.9998222,0.7825346,0.49470413,0.99684453
dataset/final/augmented_female_20220901_161217_60cb8ff8f749458aacd99df15282c7e5.png,0.49390098,0.9985827,0.48532873,0.43394446,0.7365662
dataset/final/augmented_female_20220901_161233_ae0d43a9e3f6466082f79fc94159a4b1.png,0.49738684,0.7322228,0.6455415,0.49399534,0.957343
dataset/final/augmented_female_20220901_161237_7ea18fd486634ca4803a0641df06b885.png,0.7334605,0.99999726,0.7029034,0.49998462,0.95337677
dataset/final/augmented_female_20220901_161241_2c062c511e814fa284051373c42125f2.png,0.4849199,0.99999714,0.98488337,0.4992967,0.9970794
dataset/final/augmented_female_20220901_161316_40e30edbc2e54c3183f57f4ac92a08bb.png,0.24838938,0.99988997,0.79297185,0.5780544,0.9700696
dataset/final/augmented_female_20220901_161332_564b0a68cb1343b88129f32c032cb29d.png,0.73704314,0.9999937,0.6834242,0.496086,0.022186125
dataset/final/augmented_female_20220901_161351_4dea260dd9cb492dafb46246741d3949.png,0.48574916,0.999749,0.89858615,0.49571458,0.012564256
dataset/final/augmented_female_20220901_161403_12b344dfaaca46b1b9f2be5d68556bbb.png,0.48723042,0.9235352,0.87611157,0.49867743,0.9865954
dataset/final/augmented_female_20220901_161417_7fd741eafd8348efb58d9c9d28c2697c.png,0.07602065,0.9997389,0.9973295,0.4985316,0.14576598
dataset/final/augmented_female_20220901_161435_cbce5523a3d14e9e8024924391ebb2f4.png,0.8778702,0.9999994,0.986133,0.49391577,0.49927875
dataset/final/augmented_female_20220901_161456_c764bb4610f640cbb2852123224d008f.png,0.86250746,0.99999857,0.97071284,0.49509767,0.022784406
dataset/final/augmented_female_20220901_161459_d5a8e621081e48eca4553ef1c8319c50.png,0.4929515,0.90280706,0.49014103,0.49571216,0.48221433
dataset/final/augmented_female_20220901_161507_8595fdcf60eb4661a410a0e17621883d.png,0.59782106,0.99997485,0.8209936,0.48952854,0.9455946
dataset/final/augmented_female_20220901_161529_4a5d60f4cb774f87945972f15094c3db.png,0.46328527,0.9996321,0.7184618,0.50143737,0.9413757
dataset/final/augmented_female_20220901_161538_6552724bb63549bc95055916dca2bf29.png,0.5178505,0.9667947,0.9548047,0.50295824,0.9972606
dataset/final/augmented_female_20220901_161602_12a1f77edfbf4e4baa198e669902f649.png,0.48783728,0.4917213,0.997166,0.503311,0.9393845
dataset/final/augmented_female_20220901_161618_378308f4f3104337ba14839c68c9762c.png,0.22565341,0.99831945,0.8219709,0.092270434,0.013060241
dataset/final/augmented_female_20220901_161622_e31f04211e9e43859b612eb00ee21bf2.png,0.689358,0.99962723,0.99477464,0.50118595,0.9296676
dataset/final/augmented_female_20220901_161650_5f68024e922e45449f05c4774aa9748c.png,0.5117418,0.7294878,0.47263715,0.5035007,0.9966
dataset/final/augmented_female_20220901_161707_8f98f378b6c54063af439f5c567def4f.png,0.3759355,0.9991542,0.6309934,0.011554537,0.7656929
dataset/final/augmented_female_20220901_161710_6ddfcc1a59134e7a8e1382e052b89c08.png,0.816794,0.7142688,0.7458519,0.4985668,0.9725291
dataset/final/augmented_female_20220901_161713_9033758ab13c437b85687cf6cee544e7.png,0.48866603,0.9846565,0.7441029,0.48896208,0.012835145
dataset/final/augmented_female_20220901_161725_9d0a6b81e7ce43ffa3edc0a7a2f875f6.png,0.51192397,0.9999831,0.9527017,0.49390355,0.99625444
dataset/final/augmented_female_20220901_161745_f6ee9101bbb44a77b2e7f494c47bb620.png,0.49199966,0.9978866,0.7223182,0.9688667,0.012976762
dataset/final/augmented_female_20220901_161752_56d54bf598994f7cbfcdb67d78f4c714.png,0.5202241,0.9999999,0.88886195,0.18242635,0.96796554
dataset/final/augmented_female_20220901_161755_3e655fd0f20c462f98be7b95baf0396d.png,0.15384306,0.9999852,0.84356725,0.9472339,0.98908234
dataset/final/augmented_female_20220901_161802_24ccdb1021d944d38f4bca3d56d258e4.png,0.50754124,0.9999968,0.9348167,0.9831541,0.01056156
dataset/final/augmented_female_20220901_161815_e49661d254b748abbafcd3f54755517a.png,0.482755,0.99078304,0.88302195,0.010730459,0.7723749
dataset/final/augmented_female_20220901_161833_e37d474e6cf8426d8323c7ea7f88cc2d.png,0.81204534,0.99972004,0.5043183,0.49827906,0.9083894
dataset/final/augmented_female_20220901_161836_dc509e0c2e624f8bb06564c897022df9.png,0.9184386,0.99788433,0.77966535,0.16197357,0.7686381
dataset/final/augmented_female_20220901_161843_5c5191786f1a426e867fc3a564556a09.png,0.6861309,1.0,0.99183005,0.48308325,0.013668517
dataset/final/augmented_female_20220901_161855_ad0c3bf869e94ec8b3d828344f6f95ec.png,0.6146192,0.9998907,0.6048344,0.5017693,0.014340226
dataset/final/augmented_female_20220901_161859_b4a89658f7e84ad0849ce0f2d67fbccc.png,0.5954577,0.9742742,0.98968214,0.29668665,0.98601556
dataset/final/augmented_female_20220901_161903_3a2b0556b8994eb59e2e930c0a84c64a.png,0.071544096,0.99999857,0.4787057,0.50098044,0.022341732
dataset/final/augmented_female_20220901_161915_8ebf0201db7c4249b69db522f1e077b7.png,0.5051762,0.9999846,0.9999653,0.60384244,0.9950954
dataset/final/augmented_female_20220901_161922_b1812100807841da8858b9224ea04f09.png,0.60117704,0.99999917,0.47885332,0.5237851,0.011327481
dataset/final/augmented_female_20220901_161956_8570a05036ff4db486fa3f7dbd86dd61.png,0.7346598,0.9999654,0.47665307,0.4994413,0.24411078
