,image_path,male_prob,female_prob,hair_color,mouth,eyes,background_mean,background_std
0,resized_images/first_dataset/4043.jpg,0.7929202,0.20707983,0.9900412559509277,0.9521826505661011,0.9999627470970154,0.9767305850982666,0.2015228271484375
0,resized_images/first_dataset/4044.jpg,1.0,6.7855058e-12,0.9990993142127991,0.871361255645752,0.9999940991401672,0.7673733830451965,0.11197874695062637
0,resized_images/first_dataset/4045.jpg,1.9204774e-05,0.9999808,0.9586054086685181,0.1388397067785263,0.9948084354400635,0.5876450538635254,0.8562158942222595
0,resized_images/first_dataset/4046.jpg,0.99999964,3.9217423e-07,0.9609893560409546,0.6269310116767883,0.9042072892189026,0.49183419346809387,0.8314468860626221
0,resized_images/first_dataset/4047.jpg,1.0,2.318234e-10,0.9952907562255859,0.004597864579409361,0.8440238833427429,0.14619114995002747,0.7719788551330566
0,resized_images/first_dataset/4048.jpg,1.2657978e-05,0.99998736,0.9688704609870911,0.9919193387031555,0.9473583102226257,0.48048126697540283,0.811092734336853
0,resized_images/first_dataset/4049.jpg,1.0,1.0585411e-09,0.9889442324638367,0.1746949404478073,0.9998778104782104,0.04742331802845001,0.29643428325653076
0,resized_images/first_dataset/405.jpg,0.1020599,0.89794004,0.6377915740013123,0.14696143567562103,0.9998624920845032,0.8865026831626892,0.3872861862182617
0,resized_images/first_dataset/4050.jpg,2.0890395e-06,0.99999785,0.6750050187110901,0.005058479495346546,0.714595377445221,0.7550907731056213,0.6645012497901917
0,resized_images/first_dataset/4051.jpg,1.1344649e-06,0.9999988,0.998519241809845,0.9651280641555786,1.0,0.4271627962589264,0.5507724285125732
0,resized_images/first_dataset/4052.jpg,0.99999857,1.3889867e-06,0.8708116412162781,0.8581255674362183,0.9997199177742004,0.4416995644569397,0.5309882760047913
0,resized_images/first_dataset/4053.jpg,1.0530126e-05,0.9999895,0.7727712988853455,0.016343791037797928,0.9997982382774353,0.1686221957206726,0.5148284435272217
0,resized_images/first_dataset/4054.jpg,5.1605088e-11,1.0,0.4756644368171692,0.010608098469674587,0.7457737326622009,0.6637639403343201,0.7001698017120361
0,resized_images/first_dataset/4055.jpg,0.00036557048,0.9996344,0.9969065189361572,0.012210438027977943,0.9999997615814209,0.558177649974823,0.32510048151016235
0,resized_images/first_dataset/4056.jpg,0.000395493,0.9996045,0.9918054342269897,0.6072972416877747,0.9950023889541626,0.42583680152893066,0.721915066242218
0,resized_images/first_dataset/4057.jpg,0.9999999,7.997064e-08,0.9984109997749329,0.7839914560317993,0.9965298175811768,0.5344144701957703,0.6318643689155579
0,resized_images/first_dataset/4058.jpg,0.9999622,3.7812115e-05,0.9980816841125488,0.9868518114089966,0.998408854007721,0.5085349082946777,0.7265468239784241
0,resized_images/first_dataset/4059.jpg,2.9091955e-06,0.99999714,0.9747806191444397,0.9683680534362793,0.977755606174469,0.5059717893600464,0.9624790549278259
0,resized_images/first_dataset/406.jpg,1.6937457e-09,1.0,0.9886640310287476,0.9391378164291382,0.9993253350257874,0.49866706132888794,0.9113112092018127
0,resized_images/first_dataset/4060.jpg,2.1762078e-08,1.0,0.8973597288131714,0.9942587018013,0.525488018989563,0.5225710272789001,0.9975882172584534
0,resized_images/first_dataset/4061.jpg,1.0711685e-08,1.0,0.9634299278259277,0.9080425500869751,0.9745534658432007,0.849611759185791,0.7048352956771851
0,resized_images/first_dataset/4062.jpg,0.9999938,6.2080567e-06,0.4773385524749756,0.01416780985891819,0.988400936126709,0.0650811567902565,0.9643187522888184
0,resized_images/first_dataset/4063.jpg,1.0,7.790929e-10,0.6142707467079163,0.016210466623306274,0.9408746957778931,0.5282837748527527,0.811538577079773
0,resized_images/first_dataset/4064.jpg,0.00014098952,0.999859,0.9864286184310913,0.006376198027282953,0.5815590620040894,0.5053094029426575,0.8528232574462891
0,resized_images/first_dataset/4065.jpg,1.5389085e-06,0.99999845,0.9963489174842834,0.9978844523429871,0.9893002510070801,0.49559760093688965,0.9544346928596497
0,resized_images/first_dataset/4066.jpg,1.8700609e-11,1.0,0.9337449669837952,0.0035364709328860044,0.9999932646751404,0.4898277223110199,0.9639778733253479
0,resized_images/first_dataset/4067.jpg,0.0074366224,0.9925634,0.4827224612236023,0.009412238374352455,0.9818062782287598,0.4736623466014862,0.9875674247741699
0,resized_images/first_dataset/4068.jpg,0.9999964,3.5199498e-06,0.9458738565444946,0.05327671766281128,0.9278040528297424,0.9206351637840271,0.23235128819942474
0,resized_images/first_dataset/4069.jpg,0.99999845,1.5885189e-06,0.9944246411323547,0.8956201076507568,0.9994093775749207,0.16688205301761627,0.7301702499389648
0,resized_images/first_dataset/407.jpg,1.4684146e-06,0.99999857,0.7669373750686646,0.09713457524776459,0.9986247420310974,0.32071900367736816,0.4892809987068176
0,resized_images/first_dataset/4070.jpg,0.99999607,3.9310466e-06,0.9948951601982117,0.5190510749816895,0.9999927878379822,0.5859090685844421,0.9736877679824829
0,resized_images/first_dataset/4071.jpg,0.9671341,0.032865923,0.48137181997299194,0.05216915160417557,0.7170707583427429,0.4977540373802185,0.9936507344245911
0,resized_images/first_dataset/4072.jpg,1.0,1.6284555e-09,0.9850862622261047,0.010344590991735458,0.99989253282547,0.9396325945854187,0.16462662816047668
0,resized_images/first_dataset/4073.jpg,3.8154973e-08,1.0,0.9975772500038147,0.9915630221366882,0.9999960064888,0.9332266449928284,0.09163782745599747
0,resized_images/first_dataset/4074.jpg,0.9999875,1.2520894e-05,0.917811393737793,0.9368634819984436,0.9864333271980286,0.5104829668998718,0.7924944758415222
0,resized_images/first_dataset/4075.jpg,1.0,1.238377e-09,0.9893074035644531,0.6968731880187988,0.7380848526954651,0.4981357455253601,0.5230280160903931
0,resized_images/first_dataset/4076.jpg,0.98739016,0.012609837,0.7205151915550232,0.04752354323863983,0.826164186000824,0.5352180004119873,0.528084397315979
0,resized_images/first_dataset/4077.jpg,2.9871422e-10,1.0,0.64771568775177,0.9956271648406982,0.9980707764625549,0.94673752784729,0.21160319447517395
0,resized_images/first_dataset/4078.jpg,4.2772234e-07,0.9999995,0.48614126443862915,0.969632089138031,0.6463558077812195,0.8062312602996826,0.607987105846405
0,resized_images/first_dataset/4079.jpg,1.0,4.046806e-12,0.9786577820777893,0.001522026606835425,0.9996662139892578,0.5094972848892212,0.5463241338729858
0,resized_images/first_dataset/408.jpg,0.09339633,0.9066037,0.9819959402084351,0.9971175193786621,0.7857792377471924,0.9576172232627869,0.1835218071937561
0,resized_images/first_dataset/4080.jpg,0.056291375,0.9437086,0.9772834777832031,0.022943908348679543,0.9335172772407532,0.4506111145019531,0.9594513773918152
0,resized_images/first_dataset/4081.jpg,1.0038936e-05,0.99999,0.9990306496620178,0.847477376461029,0.7587600350379944,0.5354061722755432,0.9794283509254456
0,resized_images/first_dataset/4082.jpg,0.0025990214,0.997401,0.6306356191635132,0.36041969060897827,0.9418057799339294,0.46851930022239685,0.9649946689605713
0,resized_images/first_dataset/4083.jpg,7.2016455e-08,0.9999999,0.8136203289031982,0.014942333102226257,0.9999946355819702,0.6711615324020386,0.8738085031509399
0,resized_images/first_dataset/4084.jpg,8.276197e-09,1.0,0.9591872692108154,0.776814341545105,0.9975010752677917,0.47276371717453003,0.9225227236747742
0,resized_images/first_dataset/4085.jpg,2.8450718e-06,0.99999714,0.9570847749710083,0.8183127641677856,0.9999183416366577,0.004234757274389267,0.6394205093383789
0,resized_images/first_dataset/4086.jpg,1.0,9.107429e-09,0.9889540672302246,0.8748431205749512,0.8671623468399048,0.5497633814811707,0.2933051586151123
0,resized_images/first_dataset/4087.jpg,0.99953616,0.00046385077,0.94941645860672,0.013651261106133461,0.8263296484947205,0.434250146150589,0.9401242136955261
0,resized_images/first_dataset/4088.jpg,1.0,5.771111e-08,0.9853895306587219,0.004162309225648642,0.9963736534118652,0.6325617432594299,0.18511542677879333
0,resized_images/first_dataset/4089.jpg,1.0,9.714164e-10,0.9750054478645325,0.912821352481842,0.99825119972229,0.6604024171829224,0.8327381014823914
0,resized_images/first_dataset/409.jpg,1.0,3.8360167e-08,0.48875871300697327,0.11160756647586823,0.9992899298667908,0.630291759967804,0.7445572018623352
0,resized_images/first_dataset/4090.jpg,0.9999428,5.7203353e-05,0.5777081847190857,0.010317834094166756,0.9946682453155518,0.5011254549026489,0.4991092085838318
0,resized_images/first_dataset/4091.jpg,1.0,1.9426807e-10,0.9984727501869202,0.023634593933820724,0.9999891519546509,0.7955133318901062,0.16675814986228943
0,resized_images/first_dataset/4092.jpg,0.99027437,0.009725711,0.9667465090751648,0.5440964698791504,0.9999290704727173,0.21647250652313232,0.9858518242835999
0,resized_images/first_dataset/4093.jpg,1.0,5.2846102e-11,0.9667134881019592,0.005787740461528301,0.9999465942382812,0.5019797682762146,0.708703875541687
0,resized_images/first_dataset/4094.jpg,5.1868616e-09,1.0,0.6480898857116699,0.45371824502944946,0.9980031251907349,0.7745193839073181,0.22624439001083374
0,resized_images/first_dataset/4095.jpg,1.0,1.2196411e-08,0.9999285936355591,0.9969186782836914,0.8704453110694885,0.5893493890762329,0.8334766030311584
0,resized_images/first_dataset/4096.jpg,0.9999999,1.2893511e-07,0.9962629079818726,0.018265189602971077,0.9992895722389221,0.5556532144546509,0.2651180624961853
0,resized_images/first_dataset/4097.jpg,0.6570062,0.34299374,0.9965453743934631,0.9702230095863342,0.9999825954437256,0.49656781554222107,0.5764906406402588
0,resized_images/first_dataset/4098.jpg,0.99820566,0.0017943463,0.9953254461288452,0.40546715259552,0.9602984189987183,0.4959287643432617,0.9244713187217712
0,resized_images/first_dataset/4099.jpg,0.9999548,4.5234217e-05,0.4817192852497101,0.6957416534423828,0.9999108910560608,0.9823799133300781,0.4368491470813751
0,resized_images/first_dataset/41.jpg,0.9305214,0.06947855,0.9976674318313599,0.1103435829281807,0.999413788318634,0.49226507544517517,0.9964572191238403
0,resized_images/first_dataset/410.jpg,0.00025239814,0.9997476,0.9982553124427795,0.01202294509857893,0.9982593655586243,0.7171693444252014,0.8550291061401367
0,resized_images/first_dataset/4100.jpg,1.0,1.7237694e-08,0.48761481046676636,0.98045814037323,0.9824619293212891,0.96791672706604,0.35126566886901855
0,resized_images/first_dataset/4101.jpg,2.8631858e-08,1.0,0.6597506403923035,0.17784973978996277,0.9938596487045288,0.20131294429302216,0.9018666744232178
0,resized_images/first_dataset/4102.jpg,0.99999416,5.8858054e-06,0.9793494939804077,0.7983381748199463,0.9984092712402344,0.941655158996582,0.19482138752937317
0,resized_images/first_dataset/4103.jpg,0.99925464,0.0007453923,0.9973329305648804,0.017451666295528412,0.537911593914032,0.26139146089553833,0.8257087469100952
0,resized_images/first_dataset/4104.jpg,1.4410079e-08,1.0,0.7845735549926758,0.2986621856689453,0.9938758015632629,0.45582813024520874,0.8826237916946411
0,resized_images/first_dataset/4105.jpg,4.235746e-07,0.9999995,0.9956861734390259,0.48643672466278076,1.0,0.520720899105072,0.45932555198669434
0,resized_images/first_dataset/4106.jpg,0.0004092689,0.9995907,0.9442122578620911,0.2565697729587555,0.9664286375045776,0.7255451083183289,0.4976588785648346
0,resized_images/first_dataset/4107.jpg,2.2968434e-06,0.99999774,0.9980790615081787,0.9865569472312927,0.9991745352745056,0.4960135519504547,0.38162824511528015
0,resized_images/first_dataset/4108.jpg,0.9698627,0.030137291,0.9840981960296631,0.04854394122958183,0.9864571690559387,0.4475685656070709,0.9833593368530273
0,resized_images/first_dataset/4109.jpg,1.5103848e-05,0.99998486,0.9856048822402954,0.9282923936843872,0.9999902248382568,0.46551239490509033,0.5375041365623474
0,resized_images/first_dataset/411.jpg,1.6140575e-06,0.99999833,0.5054693222045898,0.005167257972061634,0.9990708231925964,0.25306859612464905,0.8416640162467957
0,resized_images/first_dataset/4110.jpg,1.0,3.3184961e-09,0.9991026520729065,0.9829953908920288,0.9999944567680359,0.9563894271850586,0.09055855125188828
0,resized_images/first_dataset/4111.jpg,1.0,1.2730622e-10,0.9877309799194336,0.9739445447921753,0.9972864389419556,0.8592309951782227,0.30954787135124207
0,resized_images/first_dataset/4112.jpg,1.8805651e-05,0.99998116,0.9358811974525452,0.0043088654056191444,0.9998734593391418,0.11880937963724136,0.6851769089698792
0,resized_images/first_dataset/4113.jpg,9.6297845e-06,0.99999034,0.9891965389251709,0.019163981080055237,0.9998371005058289,0.7135153412818909,0.5689288973808289
0,resized_images/first_dataset/4114.jpg,1.2795644e-10,1.0,0.4807296693325043,0.9887392520904541,0.9881489872932434,0.49398815631866455,0.7176826596260071
0,resized_images/first_dataset/4115.jpg,0.99999857,1.4297198e-06,0.9793310165405273,0.015007817186415195,0.528446614742279,0.4844084084033966,0.7056379318237305
0,resized_images/first_dataset/4116.jpg,1.0513346e-07,0.9999999,0.9990215301513672,0.4030574858188629,0.9990280270576477,0.4941355586051941,0.3724106252193451
0,resized_images/first_dataset/4117.jpg,5.686853e-08,1.0,0.9296244978904724,0.9700935482978821,0.9466092586517334,0.49922114610671997,0.4635699391365051
0,resized_images/first_dataset/4118.jpg,0.99999774,2.3114694e-06,0.9600272178649902,0.006944718770682812,0.9969738125801086,0.8648664355278015,0.9875220656394958
0,resized_images/first_dataset/4119.jpg,1.7523917e-08,1.0,0.9981051683425903,0.40616336464881897,0.999996542930603,0.23563404381275177,0.3031325340270996
0,resized_images/first_dataset/412.jpg,1.0,1.2103253e-08,0.9738115668296814,0.0057830060832202435,0.9984781742095947,0.5753570795059204,0.9012427926063538
0,resized_images/first_dataset/4120.jpg,1.7337393e-06,0.9999982,0.4845491647720337,0.006041600368916988,0.6097775101661682,0.887950599193573,0.636322021484375
0,resized_images/first_dataset/4121.jpg,1.0,4.4596812e-11,0.9950866103172302,0.8007588386535645,0.9999998807907104,0.01907610334455967,0.3202441334724426
0,resized_images/first_dataset/4122.jpg,1.8610615e-05,0.9999814,0.47804754972457886,0.382732093334198,0.9998072981834412,0.5109400153160095,0.8539619445800781
0,resized_images/first_dataset/4123.jpg,1.967668e-06,0.999998,0.47921574115753174,0.898652195930481,0.999354898929596,0.48533737659454346,0.5897880792617798
0,resized_images/first_dataset/4124.jpg,1.0,2.2827525e-08,0.9000946879386902,0.014247785322368145,0.8838874697685242,0.6462292671203613,0.4867021143436432
0,resized_images/first_dataset/4125.jpg,1.1954992e-08,1.0,0.6150282025337219,0.9096203446388245,0.798456072807312,0.1178792417049408,0.5859358906745911
0,resized_images/first_dataset/4126.jpg,3.1416897e-10,1.0,0.9200486540794373,0.017798278480768204,0.9999960064888,0.6133347749710083,0.21169957518577576
0,resized_images/first_dataset/4127.jpg,0.99999976,2.2744781e-07,0.4792782962322235,0.5276197791099548,0.9983265995979309,0.500453770160675,0.8516656160354614
0,resized_images/first_dataset/4128.jpg,0.99989295,0.00010702525,0.7492117881774902,0.9877855181694031,0.5372779965400696,0.527238130569458,0.34470799565315247
0,resized_images/first_dataset/4129.jpg,0.9999833,1.663496e-05,0.6350954174995422,0.018128901720046997,0.7853277325630188,0.3946610987186432,0.84053635597229
0,resized_images/first_dataset/413.jpg,0.9938981,0.0061019217,0.999214231967926,0.04290454462170601,0.9999997019767761,0.502823531627655,0.6615580916404724
0,resized_images/first_dataset/4130.jpg,0.9999994,5.388231e-07,0.9943720102310181,0.9910200238227844,0.9882546663284302,0.4706621468067169,0.8664650321006775
0,resized_images/first_dataset/4131.jpg,5.623052e-09,1.0,0.9981566667556763,0.9826632738113403,0.9966434836387634,0.043595537543296814,0.9634637236595154
0,resized_images/first_dataset/4132.jpg,6.33469e-11,1.0,0.4744662642478943,0.9933225512504578,0.7269118428230286,0.5343097448348999,0.8046377301216125
0,resized_images/first_dataset/4133.jpg,0.99231344,0.0076865237,0.9980425238609314,0.9940827488899231,0.9989579319953918,0.4995303153991699,0.27085068821907043
0,resized_images/first_dataset/4134.jpg,5.107424e-07,0.9999995,0.9912149906158447,0.018122438341379166,0.9988784790039062,0.49602290987968445,0.8810415267944336
0,resized_images/first_dataset/4135.jpg,1.792278e-06,0.9999982,0.9399619698524475,0.34863242506980896,0.9997240900993347,0.5671721696853638,0.2895694077014923
0,resized_images/first_dataset/4136.jpg,0.99288017,0.007119844,0.9220331311225891,0.7217051386833191,0.997763991355896,0.6081647872924805,0.23902614414691925
0,resized_images/first_dataset/4137.jpg,3.3759818e-07,0.99999964,0.9065956473350525,0.9651432633399963,0.8840760588645935,0.4922991394996643,0.9994843602180481
0,resized_images/first_dataset/4138.jpg,9.992667e-06,0.99999,0.9921591281890869,0.019862955436110497,0.8742465376853943,0.4749814569950104,0.7753612995147705
0,resized_images/first_dataset/4139.jpg,2.7193986e-10,1.0,0.7229036688804626,0.7487596273422241,0.9941447973251343,0.48554229736328125,0.9297683238983154
0,resized_images/first_dataset/414.jpg,7.0844053e-10,1.0,0.6117871403694153,0.0049796514213085175,0.9044689536094666,0.1526736319065094,0.7681578993797302
0,resized_images/first_dataset/4140.jpg,0.975373,0.024626965,0.797197699546814,0.9711323976516724,0.9842789173126221,0.23470675945281982,0.5528390407562256
0,resized_images/first_dataset/4141.jpg,1.0,2.6203066e-11,0.964838981628418,0.9868903756141663,0.9993969202041626,0.5077471137046814,0.3602093458175659
0,resized_images/first_dataset/4142.jpg,1.0,5.3478444e-10,0.9896520376205444,0.012552217580378056,0.9991958737373352,0.2747652232646942,0.6144035458564758
0,resized_images/first_dataset/4143.jpg,3.9438448e-05,0.99996054,0.6105104684829712,0.022972814738750458,0.9980590343475342,0.5724496245384216,0.8391321301460266
0,resized_images/first_dataset/4144.jpg,4.283951e-08,1.0,0.9960269331932068,0.029413627460598946,0.9998136758804321,0.62064129114151,0.2999346852302551
0,resized_images/first_dataset/4145.jpg,0.07187328,0.92812675,0.9874624013900757,0.6493135094642639,0.9988254308700562,0.5062771439552307,0.4878949522972107
0,resized_images/first_dataset/4146.jpg,2.6417334e-08,1.0,0.698459804058075,0.9833837151527405,0.5795815587043762,0.5534080862998962,0.9308648109436035
0,resized_images/first_dataset/4147.jpg,1.0,1.553623e-08,0.5211556553840637,0.26067429780960083,0.9769712090492249,0.49196410179138184,0.918107807636261
0,resized_images/first_dataset/4148.jpg,1.0,1.4624755e-08,0.9973592758178711,0.9054841995239258,0.9999918341636658,0.024239499121904373,0.37755629420280457
0,resized_images/first_dataset/4149.jpg,0.059590783,0.9404092,0.9708455204963684,0.7341750860214233,0.8120580315589905,0.5109791159629822,0.9839265942573547
0,resized_images/first_dataset/415.jpg,0.006852731,0.9931472,0.8306636214256287,0.9881500601768494,0.9876455664634705,0.7743842005729675,0.9430881142616272
0,resized_images/first_dataset/4150.jpg,0.99992335,7.6639146e-05,0.49147534370422363,0.9979461431503296,0.7704115509986877,0.32559889554977417,0.5780138373374939
0,resized_images/first_dataset/4151.jpg,1.6000323e-08,1.0,0.7437609434127808,0.004247971810400486,0.9996634721755981,0.5196087956428528,0.8749932050704956
0,resized_images/first_dataset/4152.jpg,0.9999559,4.4112185e-05,0.48972374200820923,0.995078980922699,0.9992315173149109,0.9944515824317932,0.12551742792129517
0,resized_images/first_dataset/4153.jpg,0.9999993,6.864809e-07,0.5128522515296936,0.9966692328453064,0.9833399653434753,0.09672093391418457,0.803068220615387
0,resized_images/first_dataset/4154.jpg,3.3937614e-08,1.0,0.8734318614006042,0.9906129240989685,0.5775772333145142,0.6058253645896912,0.8637486696243286
0,resized_images/first_dataset/4155.jpg,0.0031890993,0.99681085,0.9921772480010986,0.9701385498046875,0.9999874830245972,0.5951565504074097,0.26076894998550415
0,resized_images/first_dataset/4156.jpg,1.0,4.8588635e-08,0.47981634736061096,0.5549266338348389,0.9705179929733276,0.489839643239975,0.8802539706230164
0,resized_images/first_dataset/4157.jpg,1.0,4.223485e-11,0.9928387403488159,0.9436795115470886,0.9655721783638,0.49055954813957214,0.44804805517196655
0,resized_images/first_dataset/4158.jpg,0.6283034,0.37169665,0.9515753984451294,0.011838262900710106,0.9862619638442993,0.3930436670780182,0.8160494565963745
0,resized_images/first_dataset/4159.jpg,1.0581257e-06,0.9999989,0.6996104717254639,0.020194049924612045,0.7112162709236145,0.4799048602581024,0.35324177145957947
0,resized_images/first_dataset/416.jpg,0.99978274,0.00021721236,0.8295333981513977,0.014501288533210754,0.7947498559951782,0.5086089968681335,0.9077650904655457
0,resized_images/first_dataset/4160.jpg,5.8654537e-10,1.0,0.997235119342804,0.28573548793792725,0.9981083869934082,0.5451752543449402,0.8832898736000061
0,resized_images/first_dataset/4161.jpg,2.5348356e-05,0.9999746,0.9300118088722229,0.9820201396942139,0.9995365142822266,0.0157826729118824,0.2915426194667816
0,resized_images/first_dataset/4162.jpg,0.012355554,0.9876444,0.9898061752319336,0.041673287749290466,0.9996291399002075,0.5800617933273315,0.759779155254364
0,resized_images/first_dataset/4163.jpg,2.9605116e-10,1.0,0.9961168169975281,0.9967973828315735,0.7723616361618042,0.7607179880142212,0.8398471474647522
0,resized_images/first_dataset/4164.jpg,0.9812081,0.018791858,0.999289333820343,0.003890841733664274,0.5362032651901245,0.685233473777771,0.9681463241577148
0,resized_images/first_dataset/4165.jpg,0.035220876,0.96477914,0.9985496997833252,0.9805944561958313,0.8180474042892456,0.09867595136165619,0.6877754926681519
0,resized_images/first_dataset/4166.jpg,4.0962027e-06,0.99999595,0.5445029139518738,0.0168444961309433,0.9995461106300354,0.4344606101512909,0.6551127433776855
0,resized_images/first_dataset/4167.jpg,6.043966e-08,0.9999999,0.9967775940895081,0.8536433577537537,0.9999982714653015,0.08668000251054764,0.7650064826011658
0,resized_images/first_dataset/4168.jpg,8.7685e-05,0.99991226,0.992054283618927,0.0068238056264817715,0.9994252920150757,0.4910876452922821,0.9623917937278748
0,resized_images/first_dataset/4169.jpg,1.0,3.8650928e-08,0.9989231824874878,0.08114425837993622,0.9998438954353333,0.20801322162151337,0.4848344624042511
0,resized_images/first_dataset/417.jpg,5.683253e-05,0.99994314,0.9835538268089294,0.6121246814727783,0.96578049659729,0.49130794405937195,0.7651422023773193
0,resized_images/first_dataset/4170.jpg,0.99999785,2.0970917e-06,0.4851662516593933,0.08551763743162155,0.9380845427513123,0.4882090985774994,0.4072803258895874
0,resized_images/first_dataset/4171.jpg,0.9976548,0.0023451585,0.8585379123687744,0.016891537234187126,0.9983500242233276,0.5122755169868469,0.6185794472694397
0,resized_images/first_dataset/4172.jpg,4.6056218e-07,0.9999995,0.9971613883972168,0.925169050693512,0.9987015128135681,0.2727856934070587,0.5911399126052856
0,resized_images/first_dataset/4173.jpg,0.95486444,0.04513556,0.9867551326751709,0.0618039034307003,0.6315441727638245,0.15498057007789612,0.9939365983009338
0,resized_images/first_dataset/4174.jpg,0.9960525,0.003947476,0.4756786823272705,0.49713876843452454,0.5454785227775574,0.4980849623680115,0.6739142537117004
0,resized_images/first_dataset/4175.jpg,1.0,5.2009264e-10,0.9810265898704529,0.145078644156456,0.9930440783500671,0.5349393486976624,0.5941874384880066
0,resized_images/first_dataset/4176.jpg,0.99889946,0.0011005014,0.9973540306091309,0.973037600517273,0.7593392133712769,0.5568792819976807,0.7293927073478699
0,resized_images/first_dataset/4177.jpg,1.0,1.4113827e-08,0.9983392357826233,0.30000391602516174,0.9953406453132629,0.8240363597869873,0.2311471402645111
0,resized_images/first_dataset/4178.jpg,0.00026957164,0.9997304,0.9997835755348206,0.027495816349983215,0.9999851584434509,0.9090722799301147,0.2880391478538513
0,resized_images/first_dataset/4179.jpg,0.99999976,1.7958935e-07,0.47485342621803284,0.35369110107421875,0.8463917970657349,0.8350662589073181,0.616087019443512
0,resized_images/first_dataset/418.jpg,1.0,1.7077528e-09,0.7278794050216675,0.010782242752611637,0.8082868456840515,0.9438002109527588,0.35192742943763733
0,resized_images/first_dataset/4180.jpg,0.99998665,1.3408475e-05,0.8138606548309326,0.5651623606681824,0.5755782127380371,0.5017920136451721,0.9819005131721497
0,resized_images/first_dataset/4181.jpg,0.99990237,9.757862e-05,0.9990202188491821,0.030466396361589432,0.9991090297698975,0.5612861514091492,0.40660762786865234
0,resized_images/first_dataset/4182.jpg,2.9162076e-11,1.0,0.7764749526977539,0.9876236319541931,0.9999906420707703,0.501904308795929,0.31246212124824524
0,resized_images/first_dataset/4183.jpg,7.5589855e-07,0.9999993,0.9698808193206787,0.9955093860626221,0.6033926606178284,0.5708051323890686,0.6208015084266663
0,resized_images/first_dataset/4184.jpg,1.0,6.139681e-09,0.9264941811561584,0.9544029831886292,0.9997060298919678,0.5652032494544983,0.3092939853668213
0,resized_images/first_dataset/4185.jpg,5.4806566e-07,0.9999994,0.8165658116340637,9.296907228417695e-05,0.9610649347305298,0.268177330493927,0.7075413465499878
0,resized_images/first_dataset/4186.jpg,0.076188676,0.9238114,0.6923853754997253,0.04514939337968826,0.980874240398407,0.48161736130714417,0.9781888127326965
0,resized_images/first_dataset/4187.jpg,1.161032e-07,0.9999999,0.9838451147079468,0.013913017697632313,0.9294895529747009,0.7893872261047363,0.3176048994064331
0,resized_images/first_dataset/4188.jpg,4.3709965e-06,0.9999956,0.9780997633934021,0.1826605200767517,0.9963108897209167,0.4756515920162201,0.7272930145263672
0,resized_images/first_dataset/4189.jpg,1.8101189e-09,1.0,0.9749096632003784,0.9938197135925293,0.9971490502357483,0.5850107669830322,0.8112566471099854
0,resized_images/first_dataset/419.jpg,8.831837e-09,1.0,0.9148832559585571,0.030712416395545006,0.92412930727005,0.0032888988498598337,0.2903822064399719
0,resized_images/first_dataset/4190.jpg,0.9993773,0.0006227307,0.8567006587982178,0.9831972122192383,0.9950712323188782,0.4956349730491638,0.7465458512306213
0,resized_images/first_dataset/4191.jpg,2.7858744e-06,0.99999726,0.48425349593162537,0.03236129507422447,0.9112239480018616,0.47103992104530334,0.9637311697006226
0,resized_images/first_dataset/4192.jpg,0.99999964,3.7728014e-07,0.8215296268463135,0.9646527171134949,0.9925084710121155,0.01700524240732193,0.4816393554210663
0,resized_images/first_dataset/4193.jpg,0.9999659,3.4135028e-05,0.9962908029556274,0.9963934421539307,0.9998661875724792,0.005645721685141325,0.2536349594593048
0,resized_images/first_dataset/4194.jpg,1.4359944e-09,1.0,0.9958327412605286,0.0708664208650589,0.9999957084655762,0.5435036420822144,0.5983505249023438
0,resized_images/first_dataset/4195.jpg,4.7948152e-08,1.0,0.9761632680892944,0.24586988985538483,0.9999975562095642,0.5051406025886536,0.9662737250328064
0,resized_images/first_dataset/4196.jpg,0.99989414,0.00010586094,0.7675788402557373,0.9260688424110413,0.6901738047599792,0.49876347184181213,0.5898114442825317
0,resized_images/first_dataset/4197.jpg,1.0,3.8204565e-08,0.9226764440536499,0.26370134949684143,0.9903380274772644,0.10213625431060791,0.9298544526100159
0,resized_images/first_dataset/4198.jpg,0.00415539,0.99584466,0.9298011660575867,0.515069305896759,0.9649125337600708,0.5435410737991333,0.9902101755142212
0,resized_images/first_dataset/4199.jpg,1.0039504e-07,0.9999999,0.9969890713691711,0.9988558292388916,0.9955702424049377,0.0035952762700617313,0.2500031292438507
0,resized_images/first_dataset/42.jpg,0.9999312,6.8833535e-05,0.9996163845062256,0.008954214863479137,0.9999457597732544,0.48563215136528015,0.6816662549972534
0,resized_images/first_dataset/420.jpg,9.349622e-08,0.9999999,0.9156994223594666,0.9929713606834412,0.5897579789161682,0.4930839240550995,0.5238327980041504
0,resized_images/first_dataset/4200.jpg,2.7289675e-06,0.99999726,0.9977535605430603,0.9649438261985779,0.9999958276748657,0.038177359849214554,0.2918994128704071
0,resized_images/first_dataset/4201.jpg,0.06884565,0.93115443,0.9684404134750366,0.8896996378898621,0.5464116930961609,0.6074994802474976,0.7989155650138855
0,resized_images/first_dataset/4202.jpg,1.156263e-07,0.9999999,0.9910463094711304,0.9698255062103271,0.9999959468841553,0.13859695196151733,0.9909411072731018
0,resized_images/first_dataset/4203.jpg,1.0,4.2281822e-08,0.9929316639900208,0.9539646506309509,0.5962345600128174,0.9571677446365356,0.8969768285751343
